"Sex","Age","Time","Value"
"Females","Population (hist&proj) 20-24, persons","1992",2885.916
"Females","Population (hist&proj) 20-24, persons","1993",2719.162
"Females","Population (hist&proj) 20-24, persons","1994",2538.896
"Females","Population (hist&proj) 20-24, persons","1995",2387.434
"Females","Population (hist&proj) 20-24, persons","1996",2274.005
"Females","Population (hist&proj) 20-24, persons","1997",2203.816
"Females","Population (hist&proj) 20-24, persons","1998",2184.781
"Females","Population (hist&proj) 20-24, persons","1999",2201.822
"Females","Population (hist&proj) 20-24, persons","2000",2248.286
"Females","Population (hist&proj) 20-24, persons","2001",2308.797
"Females","Population (hist&proj) 20-24, persons","2002",2359.195
"Females","Population (hist&proj) 20-24, persons","2003",2392.33
"Females","Population (hist&proj) 20-24, persons","2004",2406.371
"Females","Population (hist&proj) 20-24, persons","2005",2400.909
"Females","Population (hist&proj) 20-24, persons","2006",2389.595
"Females","Population (hist&proj) 20-24, persons","2007",2386.9
"Females","Population (hist&proj) 20-24, persons","2008",2395.292
"Females","Population (hist&proj) 20-24, persons","2009",2410.721
"Females","Population (hist&proj) 20-24, persons","2010",2446.268
"Females","Population (hist&proj) 20-24, persons","2011",2447.947
"Females","Population (hist&proj) 20-24, persons","2012",2410.427
"Females","Population (hist&proj) 20-24, persons","2013",2351.173
"Females","Population (hist&proj) 20-24, persons","2014",2279.293
"Females","Population (hist&proj) 20-24, persons","2015",2201.616
"Females","Population (hist&proj) 20-24, persons","2016",2146.923
"Females","Population (hist&proj) 20-24, persons","2017",2130.754
"Females","Population (hist&proj) 20-24, persons","2018",2125.805
"Females","Population (hist&proj) 20-24, persons","2019",2123.986
"Females","Population (hist&proj) 20-24, persons","2020",2127.456
"Females","Population (hist&proj) 20-24, persons","2021",2117.859
"Females","Population (hist&proj) 20-24, persons","2022",2085.223
"Females","Population (hist&proj) 20-24, persons","2023",2046.093
"Females","Population (hist&proj) 20-24, persons","2024",2010.927
"Females","Population (hist&proj) 20-24, persons","2025",1976.442
"Females","Population (hist&proj) 20-24, persons","2026",1948.013
"Females","Population (hist&proj) 20-24, persons","2027",1930.758
"Females","Population (hist&proj) 20-24, persons","2028",1920.41
"Females","Population (hist&proj) 20-24, persons","2029",1915.076
"Females","Population (hist&proj) 20-24, persons","2030",1912.133
"Females","Population (hist&proj) 20-24, persons","2031",1910.653
"Females","Population (hist&proj) 20-24, persons","2032",1910.264
"Females","Population (hist&proj) 20-24, persons","2033",1910.368
"Females","Population (hist&proj) 20-24, persons","2034",1910.427
"Females","Population (hist&proj) 20-24, persons","2035",1909.973
"Females","Population (hist&proj) 20-24, persons","2036",1908.536
"Females","Population (hist&proj) 20-24, persons","2037",1906.009
"Females","Population (hist&proj) 20-24, persons","2038",1902.373
"Females","Population (hist&proj) 20-24, persons","2039",1897.324
"Females","Population (hist&proj) 20-24, persons","2040",1890.534
"Females","Population (hist&proj) 20-24, persons","2041",1881.913
"Females","Population (hist&proj) 20-24, persons","2042",1871.276
"Females","Population (hist&proj) 20-24, persons","2043",1858.485
"Females","Population (hist&proj) 20-24, persons","2044",1843.913
"Females","Population (hist&proj) 20-24, persons","2045",1828.045
"Females","Population (hist&proj) 20-24, persons","2046",1811.38
"Females","Population (hist&proj) 20-24, persons","2047",1794.364
"Females","Population (hist&proj) 20-24, persons","2048",1777.359
"Females","Population (hist&proj) 20-24, persons","2049",1760.596
"Females","Population (hist&proj) 20-24, persons","2050",1744.185
"All persons","Population (hist&proj) 20-24, persons","1950",4874
"All persons","Population (hist&proj) 20-24, persons","1951",4951.067
"All persons","Population (hist&proj) 20-24, persons","1952",4924.556
"All persons","Population (hist&proj) 20-24, persons","1953",4848.588
"All persons","Population (hist&proj) 20-24, persons","1954",4854.907
"All persons","Population (hist&proj) 20-24, persons","1955",4997.042
"All persons","Population (hist&proj) 20-24, persons","1956",5174.184
"All persons","Population (hist&proj) 20-24, persons","1957",5334.612
"All persons","Population (hist&proj) 20-24, persons","1958",5597.609
"All persons","Population (hist&proj) 20-24, persons","1959",5927.4
"All persons","Population (hist&proj) 20-24, persons","1960",6183.546
"All persons","Population (hist&proj) 20-24, persons","1961",6280.444
"All persons","Population (hist&proj) 20-24, persons","1962",6201.806
"All persons","Population (hist&proj) 20-24, persons","1963",6066.041
"All persons","Population (hist&proj) 20-24, persons","1964",5834.343
"All persons","Population (hist&proj) 20-24, persons","1965",5408.979
"All persons","Population (hist&proj) 20-24, persons","1966",4924.785
"All persons","Population (hist&proj) 20-24, persons","1967",4646.022
"All persons","Population (hist&proj) 20-24, persons","1968",4557.553
"All persons","Population (hist&proj) 20-24, persons","1969",4603.755
"All persons","Population (hist&proj) 20-24, persons","1970",4788.53
"All persons","Population (hist&proj) 20-24, persons","1971",5060.126
"All persons","Population (hist&proj) 20-24, persons","1972",5308.167
"All persons","Population (hist&proj) 20-24, persons","1973",5483.756
"All persons","Population (hist&proj) 20-24, persons","1974",5566.617
"All persons","Population (hist&proj) 20-24, persons","1975",5550.623
"All persons","Population (hist&proj) 20-24, persons","1976",5546.763
"All persons","Population (hist&proj) 20-24, persons","1977",5594.751
"All persons","Population (hist&proj) 20-24, persons","1978",5676.624
"All persons","Population (hist&proj) 20-24, persons","1979",5804.348
"All persons","Population (hist&proj) 20-24, persons","1980",5983.526
"All persons","Population (hist&proj) 20-24, persons","1981",6171.362
"All persons","Population (hist&proj) 20-24, persons","1982",6324.439
"All persons","Population (hist&proj) 20-24, persons","1983",6473.536
"All persons","Population (hist&proj) 20-24, persons","1984",6614.599
"All persons","Population (hist&proj) 20-24, persons","1985",6712.023
"All persons","Population (hist&proj) 20-24, persons","1986",6768.556
"All persons","Population (hist&proj) 20-24, persons","1987",6743.767
"All persons","Population (hist&proj) 20-24, persons","1988",6665.468
"All persons","Population (hist&proj) 20-24, persons","1989",6577.828
"All persons","Population (hist&proj) 20-24, persons","1990",6420.577
"All persons","Population (hist&proj) 20-24, persons","1991",6197.739
"All persons","Population (hist&proj) 20-24, persons","1992",5943.985
"All persons","Population (hist&proj) 20-24, persons","1993",5612.985
"All persons","Population (hist&proj) 20-24, persons","1994",5228.824
"All persons","Population (hist&proj) 20-24, persons","1995",4903.718
"All persons","Population (hist&proj) 20-24, persons","1996",4663.909
"All persons","Population (hist&proj) 20-24, persons","1997",4511.845
"All persons","Population (hist&proj) 20-24, persons","1998",4468.03
"All persons","Population (hist&proj) 20-24, persons","1999",4499.967
"All persons","Population (hist&proj) 20-24, persons","2000",4585.325
"All persons","Population (hist&proj) 20-24, persons","2001",4699.187
"All persons","Population (hist&proj) 20-24, persons","2002",4797.57
"All persons","Population (hist&proj) 20-24, persons","2003",4860.247
"All persons","Population (hist&proj) 20-24, persons","2004",4884.844
"All persons","Population (hist&proj) 20-24, persons","2005",4872.012
"All persons","Population (hist&proj) 20-24, persons","2006",4851.039
"All persons","Population (hist&proj) 20-24, persons","2007",4851.885
"All persons","Population (hist&proj) 20-24, persons","2008",4877.669
"All persons","Population (hist&proj) 20-24, persons","2009",4917.148
"All persons","Population (hist&proj) 20-24, persons","2010",5008.279
"All persons","Population (hist&proj) 20-24, persons","2011",5012.34
"All persons","Population (hist&proj) 20-24, persons","2012",4933.684
"All persons","Population (hist&proj) 20-24, persons","2013",4810.556
"All persons","Population (hist&proj) 20-24, persons","2014",4664.601
"All persons","Population (hist&proj) 20-24, persons","2015",4506.306
"All persons","Population (hist&proj) 20-24, persons","2016",4394.492
"All persons","Population (hist&proj) 20-24, persons","2017",4362.987
"All persons","Population (hist&proj) 20-24, persons","2018",4353.521
"All persons","Population (hist&proj) 20-24, persons","2019",4349.785
"All persons","Population (hist&proj) 20-24, persons","2020",4355.903
"All persons","Population (hist&proj) 20-24, persons","2021",4334.56
"All persons","Population (hist&proj) 20-24, persons","2022",4266.956
"All persons","Population (hist&proj) 20-24, persons","2023",4186.616
"All persons","Population (hist&proj) 20-24, persons","2024",4115.143
"All persons","Population (hist&proj) 20-24, persons","2025",4047.619
"All persons","Population (hist&proj) 20-24, persons","2026",3993.385
"All persons","Population (hist&proj) 20-24, persons","2027",3960.75
"All persons","Population (hist&proj) 20-24, persons","2028",3942.232
"All persons","Population (hist&proj) 20-24, persons","2029",3932.628
"All persons","Population (hist&proj) 20-24, persons","2030",3926.629
"All persons","Population (hist&proj) 20-24, persons","2031",3923.653
"All persons","Population (hist&proj) 20-24, persons","2032",3922.942
"All persons","Population (hist&proj) 20-24, persons","2033",3923.253
"All persons","Population (hist&proj) 20-24, persons","2034",3923.469
"All persons","Population (hist&proj) 20-24, persons","2035",3922.618
"All persons","Population (hist&proj) 20-24, persons","2036",3919.729
"All persons","Population (hist&proj) 20-24, persons","2037",3914.589
"All persons","Population (hist&proj) 20-24, persons","2038",3907.163
"All persons","Population (hist&proj) 20-24, persons","2039",3896.829
"All persons","Population (hist&proj) 20-24, persons","2040",3882.913
"All persons","Population (hist&proj) 20-24, persons","2041",3865.237
"All persons","Population (hist&proj) 20-24, persons","2042",3843.416
"All persons","Population (hist&proj) 20-24, persons","2043",3817.164
"All persons","Population (hist&proj) 20-24, persons","2044",3787.24
"All persons","Population (hist&proj) 20-24, persons","2045",3754.637
"All persons","Population (hist&proj) 20-24, persons","2046",3720.376
"All persons","Population (hist&proj) 20-24, persons","2047",3685.385
"All persons","Population (hist&proj) 20-24, persons","2048",3650.408
"All persons","Population (hist&proj) 20-24, persons","2049",3615.925
"All persons","Population (hist&proj) 20-24, persons","2050",3582.167
"Males","Population (hist&proj) 25-29, persons","1950",1989
"Males","Population (hist&proj) 25-29, persons","1951",2023.482
"Males","Population (hist&proj) 25-29, persons","1952",2050.028
"Males","Population (hist&proj) 25-29, persons","1953",2141.68
"Males","Population (hist&proj) 25-29, persons","1954",2269.472
"Males","Population (hist&proj) 25-29, persons","1955",2374.455
"Males","Population (hist&proj) 25-29, persons","1956",2421.278
"Males","Population (hist&proj) 25-29, persons","1957",2393.335
"Males","Population (hist&proj) 25-29, persons","1958",2344.938
"Males","Population (hist&proj) 25-29, persons","1959",2363.861
"Males","Population (hist&proj) 25-29, persons","1960",2463.558
"Males","Population (hist&proj) 25-29, persons","1961",2600.008
"Males","Population (hist&proj) 25-29, persons","1962",2761.083
"Males","Population (hist&proj) 25-29, persons","1963",2944.61
"Males","Population (hist&proj) 25-29, persons","1964",3103.411
"Males","Population (hist&proj) 25-29, persons","1965",3234.993
"Males","Population (hist&proj) 25-29, persons","1966",3325.945
"Males","Population (hist&proj) 25-29, persons","1967",3285.454
"Males","Population (hist&proj) 25-29, persons","1968",3185.169
"Males","Population (hist&proj) 25-29, persons","1969",3105.511
"Males","Population (hist&proj) 25-29, persons","1970",2869.902
"Males","Population (hist&proj) 25-29, persons","1971",2586.061
"Males","Population (hist&proj) 25-29, persons","1972",2482.859
"Males","Population (hist&proj) 25-29, persons","1973",2476.947
"Males","Population (hist&proj) 25-29, persons","1974",2483.657
"Males","Population (hist&proj) 25-29, persons","1975",2550.752
"Males","Population (hist&proj) 25-29, persons","1976",2665.455
"Males","Population (hist&proj) 25-29, persons","1977",2745.001
"Males","Population (hist&proj) 25-29, persons","1978",2796.274
"Males","Population (hist&proj) 25-29, persons","1979",2831.265
"Males","Population (hist&proj) 25-29, persons","1980",2864.618
"Males","Population (hist&proj) 25-29, persons","1981",2900.96
"Males","Population (hist&proj) 25-29, persons","1982",2930.547
"Males","Population (hist&proj) 25-29, persons","1983",2961.073
"Males","Population (hist&proj) 25-29, persons","1984",3011.428
"Males","Population (hist&proj) 25-29, persons","1985",3085.679
"Males","Population (hist&proj) 25-29, persons","1986",3182.516
"Males","Population (hist&proj) 25-29, persons","1987",3252.121
"Males","Population (hist&proj) 25-29, persons","1988",3337.764
